index,latitude,longitude,height,speed_x,speed_y,speed_z,pitch,roll,yaw,satellite_count,flight_mode,is_motor_on,is_flying,battery_percent,battery_voltage,cell_1,cell_2,cell_3,cell_4,message
1252,38.13227191706251,24.3295153395902,106.80000000000001,-0.01,0.0,0.0,-1.1,-10.9,-97.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1253,38.132271449314274,24.32951521653942,106.80000000000001,-0.01,-0.01,0.0,-1.4000000000000001,-10.5,-97.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1254,38.132271071186246,24.32951475635404,106.80000000000001,-0.02,-0.01,0.0,-1.6,-10.5,-97.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1256,38.132270310283154,24.32951367945545,106.80000000000001,-0.01,-0.02,0.0,-1.6,-10.5,-97.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1257,38.13226992325494,24.329513119590278,106.80000000000001,-0.01,-0.02,0.0,-1.1,-10.100000000000001,-97.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1258,38.132269701568475,24.329512298409487,106.7,-0.01,-0.02,0.0,-0.5,-9.9,-97.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1259,38.13226946982512,24.329511602108937,106.7,-0.01,-0.02,0.0,0.0,-7.4,-97.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1260,1.3641603563796687e-27,-1.9902910532782113e-79,106.80000000000001,0.0,-0.02,0.0,0.30000000000000004,-4.7,-97.2,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1261,38.13226954676284,24.329509983205458,106.80000000000001,0.01,-0.03,0.0,1.1,-5.5,-97.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1262,38.13226995608488,24.32950927872615,106.80000000000001,0.02,-0.02,0.0,1.7000000000000002,-7.9,-97.2,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1263,38.13227059389479,24.329508587718568,106.80000000000001,0.03,-0.02,0.0,0.8,-9.700000000000001,-97.2,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1264,38.13227097708126,24.32950812857856,106.80000000000001,0.03,-0.02,0.0,1.1,-12.3,-97.30000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1265,1.4020431649231384e-291,-3.077516160008002e-128,106.80000000000001,0.02,-0.01,0.0,1.6,-14.3,-97.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1266,38.13227145823151,24.329507518617298,106.80000000000001,0.01,0.0,0.0,0.7000000000000001,-13.200000000000001,-96.7,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1267,38.132271518152606,24.329507314596245,106.9,0.0,0.0,0.0,0.6000000000000001,-11.600000000000001,-97.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1268,38.13227162094357,24.32950706730758,106.9,0.0,0.0,0.0,0.2,-10.4,-97.2,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1269,38.13227171606769,24.329506836953534,106.9,0.0,0.0,0.0,0.4,-10.5,-97.30000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1271,38.1322720594808,24.32950633647366,106.9,0.0,0.0,0.0,0.2,-7.6000000000000005,-97.30000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1272,38.13227226250122,24.32950624871873,106.9,0.01,0.0,0.0,0.4,-8.5,-97.2,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1273,38.1322728385485,24.329505937732076,106.9,0.02,0.0,0.0,0.9,-12.600000000000001,-97.30000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1274,38.132273250761756,24.32950566730127,106.9,0.01,0.0,0.0,1.1,-13.100000000000001,-97.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1276,38.1322732743362,24.329505511481205,107.10000000000001,0.0,0.0,-0.09,1.6,-10.700000000000001,-97.2,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1277,38.13227325176407,24.329505383104987,107.30000000000001,0.0,0.0,-0.09,1.9000000000000001,-10.700000000000001,-97.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1278,38.13227336979011,24.329505287617803,107.5,0.0,0.0,-0.1,1.4000000000000001,-10.9,-97.30000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1279,38.13227354257175,24.329505333673364,107.60000000000001,0.0,0.0,-0.1,1.1,-11.0,-97.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1280,-5.8406109111956e-249,-5.889431973510462e-199,107.80000000000001,0.0,0.0,-0.09,1.1,-11.3,-97.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1281,38.132273326200654,24.329505405582722,107.9,0.0,0.0,-0.03,0.1,-11.3,-97.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1282,38.132273373379384,24.329505605617882,107.9,0.0,0.0,0.0,-0.30000000000000004,-10.200000000000001,-97.60000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1283,38.13227357984358,24.329505477851573,107.9,0.0,0.0,0.0,0.30000000000000004,-11.100000000000001,-97.7,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1284,38.13227350194624,24.32950534152538,107.9,0.0,0.0,0.0,0.8,-11.3,-97.60000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1286,38.13227344924659,24.32950552248047,107.9,0.0,0.0,0.0,0.30000000000000004,-10.5,-97.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1287,38.13227340385394,24.329505534655972,107.9,0.0,0.0,0.0,0.1,-10.4,-97.60000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1288,38.132273399279555,24.329505486302534,107.9,0.0,0.0,0.0,0.6000000000000001,-9.9,-97.60000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1289,38.13227326920501,24.32950545198685,107.9,0.0,0.0,0.0,0.5,-9.700000000000001,-97.60000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1290,-4.6910203039326636e-29,-1.603394801857857e-82,107.9,0.0,0.0,0.0,0.4,-9.8,-97.60000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1291,38.13227343988364,24.329505620799157,107.9,0.0,0.0,0.0,0.5,-10.100000000000001,-97.60000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1292,38.132273464490225,24.329505579872997,107.9,0.0,0.0,0.0,0.6000000000000001,-10.100000000000001,-97.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1293,38.132273454596195,24.329505356140327,107.9,0.0,0.0,0.0,1.2000000000000002,-10.100000000000001,-97.60000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1294,38.13227347424293,24.329505377648868,107.9,0.0,0.0,0.0,1.3,-10.0,-97.60000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1295,6.767034783216111e-259,5.213502319334259e-42,107.9,0.0,0.0,0.0,0.30000000000000004,-10.4,-97.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1296,38.13227354890651,24.329505452879854,107.9,0.0,0.0,0.0,0.30000000000000004,-9.9,-97.60000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1297,38.132273542563205,24.329505613535236,107.9,0.0,0.0,0.0,0.2,-10.5,-97.7,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1298,38.13227352443269,24.329505708172942,107.9,0.0,0.0,0.0,0.0,-10.200000000000001,-97.60000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1299,38.13227367764041,24.32950578862045,107.9,0.0,0.0,0.0,-0.1,-10.3,-97.60000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1301,38.132273636256755,24.329505752431615,107.9,0.0,0.0,0.0,0.5,-10.200000000000001,-97.60000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1302,38.13227348694671,24.329505741857023,107.9,0.0,0.0,0.0,0.6000000000000001,-10.3,-97.60000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1303,38.132273507021765,24.329505808179622,108.0,0.0,0.0,-0.03,0.6000000000000001,-8.9,-97.60000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1304,38.1322735169629,24.329505924314976,108.10000000000001,0.0,0.0,-0.08,-0.30000000000000004,-9.600000000000001,-97.60000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1306,38.132273713104745,24.329506102253497,108.5,0.0,0.0,-0.1,-0.7000000000000001,-11.0,-97.80000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1307,38.132273663934356,24.329506120854333,108.7,0.0,0.0,-0.1,-0.4,-10.8,-97.9,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1308,38.13227358693648,24.329506192720178,108.80000000000001,0.0,0.0,-0.09,-0.4,-10.3,-97.9,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1309,38.13227355921172,24.329506327663296,109.0,0.0,0.0,-0.07,-0.9,-10.4,-97.9,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1311,38.13227388715845,24.329506222625298,109.10000000000001,0.0,0.0,0.0,-0.9,-10.700000000000001,-98.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1312,38.13227401019578,24.329506094695617,109.10000000000001,0.0,0.0,0.0,0.0,-11.4,-98.10000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1313,38.13227383606499,24.329506024071264,109.10000000000001,0.0,0.0,0.0,0.1,-10.9,-97.9,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1314,38.13227382277873,24.32950590146698,109.10000000000001,0.0,0.0,0.0,0.30000000000000004,-10.200000000000001,-97.9,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1316,38.132273431497275,24.329505756929382,109.10000000000001,0.0,0.0,0.0,0.30000000000000004,-9.1,-97.80000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1317,38.13227340570849,24.329505650824057,109.10000000000001,0.0,0.0,0.0,0.8,-8.9,-97.9,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1318,38.132273241574495,24.329505733830793,109.10000000000001,0.0,0.0,0.0,0.6000000000000001,-9.200000000000001,-97.80000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1319,38.13227324452127,24.32950565201111,109.10000000000001,0.0,0.0,0.04,0.4,-10.8,-98.30000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1321,38.13227324930986,24.3295055447841,108.9,0.0,0.0,0.04,1.2000000000000002,-8.3,-100.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1322,38.13227332941301,24.329505388768016,108.80000000000001,0.0,0.0,0.04,1.2000000000000002,-9.200000000000001,-100.80000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1323,38.13227318777833,24.32950544561595,108.7,0.0,0.0,0.05,1.7000000000000002,-8.0,-102.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1324,38.13227326123836,24.329505407706403,108.60000000000001,0.0,0.0,0.01,0.30000000000000004,-8.3,-102.10000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1326,38.13227322059568,24.329505720424685,108.60000000000001,0.0,0.0,0.0,0.8,-8.5,-102.80000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1327,38.13227343225102,24.329505740898657,108.60000000000001,0.0,0.0,0.0,1.0,-9.1,-104.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1328,38.132273452197566,24.32950569532226,108.60000000000001,0.0,0.0,0.0,0.6000000000000001,-9.5,-104.80000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1329,38.13227364087821,24.329505712060833,108.60000000000001,0.0,0.0,0.0,0.2,-9.9,-104.80000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1331,38.13227372768454,24.32950565661775,108.60000000000001,0.0,0.0,0.0,0.7000000000000001,-9.4,-104.80000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1332,38.13227357756497,24.329505639552455,108.7,0.0,0.0,-0.04,0.7000000000000001,-8.9,-105.10000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1333,38.13227354889367,24.329505679683642,108.7,0.0,0.0,-0.01,0.5,-9.3,-105.30000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1334,38.132273610159615,24.3295057007675,108.7,0.0,0.0,0.0,0.6000000000000001,-9.1,-105.2,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1336,38.132273888803184,24.32950562629884,108.7,0.0,0.0,0.0,0.7000000000000001,-9.700000000000001,-105.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1337,38.132273847689376,24.329505481837483,108.7,0.0,0.0,0.0,0.8,-9.700000000000001,-105.60000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1338,38.1322739500777,24.329505544195992,108.7,0.0,0.0,0.0,0.6000000000000001,-9.600000000000001,-105.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1339,38.132273952609005,24.329505565334298,108.7,0.0,0.0,0.01,0.4,-10.5,-105.7,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1341,38.132274199831535,24.329505628215582,108.60000000000001,0.0,0.0,0.0,0.30000000000000004,-10.700000000000001,-106.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1342,38.1322740525046,24.329505544740567,108.60000000000001,0.0,0.0,0.0,1.0,-10.700000000000001,-106.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1343,38.132273918742335,24.329505520683608,108.60000000000001,0.0,0.0,0.0,1.3,-9.600000000000001,-106.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1344,38.13227372827989,24.329505616072733,108.7,0.0,0.0,-0.02,0.9,-9.5,-106.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1346,38.13227378008011,24.329505702477295,108.7,0.0,0.0,0.0,0.6000000000000001,-9.600000000000001,-106.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1347,38.13227366944675,24.32950564536797,108.7,0.0,0.0,0.0,0.5,-9.5,-105.9,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1348,38.13227354376245,24.329505598114466,108.7,0.0,0.0,0.0,0.8,-9.600000000000001,-106.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1349,38.132273559858476,24.329505587332942,108.7,0.0,0.0,0.0,0.8,-9.5,-105.9,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1351,38.13227356995381,24.329505637875354,108.7,0.0,0.0,0.0,0.7000000000000001,-9.1,-105.9,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1352,38.13227359727592,24.329505673911733,108.7,0.0,0.0,0.0,0.30000000000000004,-9.4,-105.9,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1353,38.132273619171286,24.329505831528714,108.7,0.0,0.0,0.0,0.1,-9.5,-106.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1354,38.13227363262889,24.329505765794178,108.7,0.0,0.0,0.0,0.30000000000000004,-9.8,-106.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1356,38.13227377927058,24.32950592078653,108.7,0.0,0.0,0.0,0.2,-9.700000000000001,-105.60000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1357,38.132273729235,24.329505957813957,108.7,0.0,0.0,0.0,-0.1,-9.8,-104.60000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1358,38.13227383397478,24.32950593247199,108.7,0.0,0.0,0.0,0.0,-9.600000000000001,-104.2,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1359,38.13227376572303,24.329505825506356,108.7,0.0,0.0,0.0,0.5,-9.4,-104.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1361,38.13227378745565,24.329505803289873,108.7,0.0,0.0,0.0,0.7000000000000001,-10.100000000000001,-102.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1362,38.13227380947953,24.329505692675962,108.7,0.0,0.0,-0.03,1.0,-9.200000000000001,-102.2,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1363,38.1322737556748,24.329505566183798,108.80000000000001,0.0,0.0,-0.08,1.5,-9.0,-101.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1364,38.1322738667493,24.329505460405194,109.0,0.0,0.0,-0.1,1.7000000000000002,-9.8,-100.30000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1366,38.13227390860834,24.329505412509167,109.4,0.0,0.0,-0.06,2.5,-11.3,-98.60000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1367,38.13227427348852,24.329505254184305,109.4,0.0,0.0,-0.01,2.4000000000000004,-11.8,-98.2,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1368,38.1322744224688,24.329505316488348,109.5,0.0,0.0,0.0,1.9000000000000001,-12.200000000000001,-98.10000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1369,38.132274605855514,24.329505426067673,109.5,0.0,0.0,0.0,1.6,-11.700000000000001,-98.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1371,38.132274502700554,24.329505661115494,109.5,0.0,0.0,0.0,1.6,-11.4,-98.2,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1372,38.132274394992585,24.32950562002596,109.5,0.0,0.0,0.0,1.5,-10.700000000000001,-98.2,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1373,38.13227404573295,24.329505735878186,109.5,0.0,0.0,0.0,1.6,-10.200000000000001,-98.30000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1374,38.132273968499476,24.329505673595904,109.5,0.0,0.0,0.0,1.5,-9.700000000000001,-98.2,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1376,38.132273951919416,24.329505785799856,109.5,0.0,0.0,0.01,1.2000000000000002,-11.100000000000001,-99.80000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1377,38.132273902920375,24.329505762363667,109.4,0.0,0.0,0.02,1.1,-10.3,-103.9,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1378,38.132273948964055,24.32950581707706,109.4,0.0,0.0,0.0,0.8,-10.100000000000001,-106.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1379,38.13227380892698,24.329506110965763,109.4,0.0,0.0,0.0,-0.6000000000000001,-10.600000000000001,-106.60000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1381,38.132273679837624,24.32950640045484,109.4,0.0,0.0,0.0,-1.1,-9.5,-106.60000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1382,38.13227351576787,24.32950640219734,109.4,0.0,0.0,0.0,-0.4,-9.600000000000001,-106.60000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1383,38.13227342006979,24.329506323982393,109.4,0.0,0.0,0.0,-0.1,-9.8,-106.7,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1384,38.13227352140446,24.32950641499358,109.4,0.0,0.0,-0.01,-0.1,-9.700000000000001,-107.2,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1385,9.91298773233164e-206,-4.18102966611089e-290,109.4,0.0,0.0,-0.01,-0.4,-10.600000000000001,-107.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1386,38.13227349045452,24.329506307036905,109.4,0.0,0.0,0.0,-0.6000000000000001,-10.600000000000001,-107.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1387,38.13227347074786,24.32950631921236,109.4,0.0,0.0,-0.03,-0.1,-9.4,-107.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1388,38.132273242097014,24.329506334415377,109.5,0.0,0.0,-0.06,-0.6000000000000001,-9.600000000000001,-107.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1389,38.132273217271944,24.329506352743977,109.7,0.0,0.0,-0.06,-0.30000000000000004,-10.4,-107.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1390,-2.7179492281169116e-114,6.93156322277064e-194,109.7,0.0,0.0,-0.01,-0.4,-10.5,-107.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1391,38.13227318579092,24.329505978527575,109.7,0.0,0.0,0.0,0.0,-9.600000000000001,-107.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1392,38.13227321850549,24.32950599370881,109.80000000000001,0.0,0.0,0.0,0.4,-9.8,-107.30000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1393,38.132273438422985,24.329505842364743,109.7,0.0,0.0,0.05,0.30000000000000004,-11.700000000000001,-107.2,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1394,38.13227345770571,24.329505711538168,109.60000000000001,0.0,0.0,0.03,1.0,-9.700000000000001,-107.2,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1396,38.13227358212646,24.329505748543717,109.60000000000001,0.0,0.0,0.0,0.7000000000000001,-10.5,-107.30000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1397,38.13227372756887,24.329505788435295,109.60000000000001,0.0,0.0,0.0,-0.1,-9.9,-107.7,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1398,38.13227368592824,24.32950604422936,109.60000000000001,0.0,0.0,0.0,-0.4,-9.600000000000001,-108.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1399,38.13227350611799,24.329505940694215,109.60000000000001,0.0,0.0,0.0,-0.4,-9.1,-108.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1401,38.132273482025326,24.329506056786055,109.60000000000001,0.0,0.0,0.0,0.4,-9.9,-108.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1402,38.13227352877147,24.3295060017241,109.60000000000001,0.0,0.0,0.0,0.4,-9.700000000000001,-108.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1403,38.1322735310972,24.329506029636242,109.60000000000001,0.0,0.0,0.0,0.1,-10.100000000000001,-107.9,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1404,38.13227349571424,24.329506043684884,109.60000000000001,0.0,0.0,0.0,0.2,-10.0,-108.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1406,38.13227359145942,24.329506051809133,109.7,0.0,0.0,0.0,0.5,-9.8,-107.9,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1407,38.13227360909736,24.32950607607297,109.7,0.0,0.0,0.0,0.6000000000000001,-10.0,-108.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1408,38.13227360726418,24.329505933724352,109.7,0.0,0.0,0.0,0.7000000000000001,-9.9,-108.10000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1409,38.13227374972553,24.32950617346592,109.7,0.0,0.0,0.0,0.2,-9.700000000000001,-108.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1411,38.13227368912775,24.329506177114215,109.7,0.0,0.0,0.0,0.1,-9.4,-106.10000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1412,38.13227367498055,24.329506105498876,109.7,0.0,0.0,0.0,0.1,-9.3,-102.10000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1413,38.13227365637034,24.329505995473024,109.7,0.0,0.0,0.0,0.8,-9.200000000000001,-100.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1414,38.13227363771293,24.329505846960526,109.7,0.0,0.0,0.0,0.0,-2.5,-99.80000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1415,6.074744993622173e-180,5.776833897742796e-31,109.7,0.02,-0.01,0.0,0.6000000000000001,-5.2,-99.10000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1416,38.132274584045575,24.329505087365103,109.7,0.02,-0.01,0.0,2.1,-12.0,-99.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1417,38.13227491584723,24.32950482472094,109.7,0.01,-0.01,0.0,2.2,-13.200000000000001,-99.30000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1418,38.1322751730452,24.329504513625356,109.7,0.01,-0.01,0.0,-0.1,-5.0,-99.2,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1419,38.13227525970145,24.329504251678284,109.80000000000001,0.02,-0.02,0.0,0.5,-4.800000000000001,-99.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1421,38.13227627362229,24.32950328639542,109.7,0.0,-0.01,0.0,3.5,-18.400000000000002,-99.2,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1422,38.132276192872645,24.32950313364635,109.7,-0.02,0.0,0.0,1.9000000000000001,-18.3,-98.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1423,38.132275490280364,24.329503415152622,109.7,-0.04,0.0,0.0,1.3,-14.0,-98.7,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1424,38.13227451172127,24.329503529000988,109.7,-0.04,0.0,0.0,1.1,-9.5,-99.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1426,38.132273030638906,24.32950385192363,109.80000000000001,-0.02,0.0,-0.01,1.2000000000000002,-2.0,-99.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1427,38.1322728172958,24.32950374102653,110.0,0.0,0.0,-0.07,1.4000000000000001,-6.7,-98.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1428,38.13227291301524,24.329503764027066,110.2,0.0,0.0,-0.09,1.5,-10.3,-97.9,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1429,38.132272854439115,24.32950400670903,110.4,0.0,0.0,-0.09,0.7000000000000001,-11.5,-96.60000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1430,4.5200747580784146e-114,4.27933960495814e-242,110.5,0.0,0.0,-0.04,0.4,-11.9,-95.9,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1431,38.13227247233646,24.329503973340845,110.5,0.0,0.0,0.0,0.2,-10.100000000000001,-95.7,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1432,38.13227226095093,24.329503974680378,110.5,0.0,0.0,0.0,0.8,-9.5,-95.80000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1433,38.132272078755,24.329504009889096,110.5,0.0,0.0,0.0,1.3,-8.700000000000001,-95.80000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
1434,38.13227194983262,24.32950395383612,110.5,0.0,0.0,0.0,1.6,-7.800000000000001,-95.80000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
