index,latitude,longitude,height,home_distance,vps_altitude,time_seconds,rc_throttle,rc_yaw,rc_pitch,rc_roll,speed_x,speed_y,speed_z,pitch,roll,yaw,satellite_count,flight_mode,is_motor_on,is_flying,battery_percent,battery_voltage,cell_1,cell_2,cell_3,cell_4,message
3997,38.13228998070557,24.329456115861337,116.60000000000001,14.691110241911545,0.0,799.3,0,0,0,0,0.0,0.0,0.1,-5.5,1.4000000000000001,166.70000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
3998,38.1322902134724,24.32945600716411,116.4,14.711521026936081,0.0,799.5,0,0,0,0,0.0,0.0,0.09,-0.6000000000000001,0.30000000000000004,166.70000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
3999,38.13229050565054,24.32945596876445,116.2,14.729583236483842,0.0,799.7,0,0,0,0,0.02,0.0,0.09,-3.6,-2.6,166.70000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4000,38.132290910231234,24.32945612185097,116.0,14.738731607443876,0.0,799.9,0,0,0,0,0.02,0.01,0.09,-5.300000000000001,-0.5,166.3,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4002,38.13229175956398,24.329456544791192,115.7,14.750581181573097,0.0,800.3,0,0,0,0,0.01,0.0,0.04,-6.7,4.0,166.60000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4003,38.13229155408925,24.329456247559204,115.7,14.762677936415152,0.0,800.5,0,0,0,0,0.0,0.0,0.0,-7.800000000000001,2.2,166.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4004,38.132291348901475,24.329455969374443,115.7,14.77339052345566,0.0,800.7,0,0,0,0,0.0,0.0,0.0,-7.300000000000001,0.1,166.60000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4005,38.13229117801727,24.32945596965753,115.7,14.764443985862505,0.0,800.9,0,0,0,0,0.0,0.0,0.0,-5.9,-0.2,166.60000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4007,38.13229109056845,24.32945603579493,115.7,14.754774432769628,0.0,801.3,0,0,0,0,0.0,0.0,0.0,-5.800000000000001,1.1,166.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4008,38.13229095854082,24.329456133579935,115.7,14.740339826415699,0.0,801.5,0,0,0,0,0.0,0.0,0.0,-5.6000000000000005,2.3000000000000003,166.3,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4009,38.13229110258689,24.329456081839588,115.7,14.751844051911682,0.0,801.7,0,0,0,0,0.0,0.0,0.0,-6.2,3.3000000000000003,166.3,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4010,38.13229117580707,24.329456220964634,115.60000000000001,14.744921174577746,0.0,801.9,0,0,0,0,0.0,0.0,0.06,-7.2,4.6000000000000005,166.10000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4011,-3.509513173587356e-231,-1.4968293982418265e-88,115.4,4916453.561634849,0.0,802.1,0,0,0,0,0.0,0.0,0.09,-5.300000000000001,4.4,166.3,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4012,38.13229121649689,24.32945640517606,115.2,14.732827954987618,0.0,802.3,0,0,0,0,0.0,0.0,0.1,-5.6000000000000005,3.7,166.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4013,38.132291073431674,24.329456395233098,115.0,14.726117980002414,0.0,802.5,0,0,0,0,0.0,0.0,0.1,-5.9,0.0,166.60000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4014,38.132291173524216,24.32945648329295,114.80000000000001,14.724550843275694,0.0,802.7,0,0,0,0,0.0,0.01,0.1,-5.7,0.1,166.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4015,38.132291147731195,24.329456801989956,114.60000000000001,14.69860766116248,0.0,802.9,0,0,0,0,0.0,0.01,0.1,-5.4,3.7,166.3,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4016,4.0168971067124586e-49,5.291263936658334e-270,114.4,4916453.561634849,0.0,803.1,0,0,0,0,0.0,0.0,0.1,-5.2,4.1000000000000005,166.3,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4017,38.132290746076045,24.32945697742375,114.2,14.664069471663971,0.0,803.3,0,0,0,0,0.0,0.0,0.09,-4.5,4.0,166.3,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4018,38.132290434058284,24.32945693704212,114.0,14.65094828312122,0.0,803.5,0,0,0,0,0.0,0.0,0.09,-4.3,2.9000000000000004,166.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4019,38.132290401232325,24.32945688178415,113.80000000000001,14.653517375357493,0.0,803.7,0,0,0,0,0.0,0.0,0.06,-3.4000000000000004,0.6000000000000001,166.60000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4020,38.13229011413378,24.329456979024602,113.7,14.631112732172346,0.0,803.9,0,0,0,0,0.0,0.01,0.01,-5.4,-2.0,166.70000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4022,38.13228991459539,24.32945816851908,113.7,14.52872965674928,0.0,804.3,0,0,0,0,0.0,0.04,0.0,-4.800000000000001,3.6,166.3,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4023,38.13229006046179,24.329459010685603,113.7,14.471259121384087,0.0,804.5,0,0,0,0,0.0,0.03,0.0,-5.2,7.6000000000000005,166.3,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4024,38.132289937904204,24.32945919124885,113.80000000000001,14.450914429506723,0.0,804.7,0,0,0,0,0.0,0.01,0.0,-5.300000000000001,6.2,166.60000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4025,38.132290060333325,24.329459331299713,113.80000000000001,14.446507877130827,0.0,804.9,0,0,0,0,0.0,0.0,0.0,-5.2,5.0,166.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4027,38.1322901122749,24.329459284961043,113.80000000000001,14.452803489743841,0.0,805.3,0,0,0,0,0.0,0.0,0.0,-5.800000000000001,2.7,166.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4028,38.13229007361534,24.32945913700389,113.80000000000001,14.462196722539645,0.0,805.5,0,0,0,0,0.0,0.0,0.0,-5.9,2.8000000000000003,166.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4029,38.13229004980967,24.329459008540553,113.80000000000001,14.47086794081874,0.0,805.7,0,0,0,0,0.0,0.0,0.0,-6.0,2.1,166.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4030,38.132290078759375,24.32945890165114,113.80000000000001,14.480633000229691,0.0,805.9,0,0,0,0,0.0,0.0,0.0,-6.0,1.6,166.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4032,38.13228987752915,24.329458658675083,113.80000000000001,14.48890724433716,0.0,806.3,0,0,0,0,0.0,0.0,0.0,-6.4,1.1,166.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4033,38.13228992053611,24.329458661408545,113.80000000000001,14.49093527165016,0.0,806.5,0,0,0,0,0.0,0.0,0.0,-6.1000000000000005,1.6,166.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4034,38.132289926236965,24.329458645726344,113.80000000000001,14.492444057454462,0.0,806.7,0,0,0,0,0.0,0.0,0.0,-6.1000000000000005,2.0,166.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4035,38.13228993371959,24.329458751439578,113.80000000000001,14.48466544431302,0.0,806.9,0,0,0,0,0.0,0.0,0.0,-6.5,1.9000000000000001,166.3,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4037,38.132290114904734,24.32945881691275,113.7,14.489063981825838,0.0,807.3,0,0,0,0,0.0,0.0,0.07,-6.9,2.9000000000000004,166.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4038,38.13229011370974,24.32945876765542,113.5,14.492804593709199,0.0,807.5,0,0,0,0,0.0,0.0,0.09,-5.300000000000001,2.4000000000000004,166.60000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4039,38.13229011302016,24.329458837615448,113.30000000000001,14.487367172942186,0.0,807.7,0,0,0,0,0.0,0.0,0.1,-5.7,2.7,166.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4040,38.13229008004432,24.32945873648708,113.0,14.493453149786069,0.0,807.9,0,0,0,0,0.0,0.0,0.1,-5.800000000000001,2.3000000000000003,166.3,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4041,1.5298750251141474e-158,-5.958847520998946e-240,112.80000000000001,4916453.561634849,0.0,808.1,0,0,0,0,0.0,0.0,0.1,-4.9,1.8,166.3,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4042,38.13229000981378,24.329458717221915,112.60000000000001,14.491276213788101,0.0,808.3,0,0,0,0,0.0,0.0,0.1,-5.1000000000000005,2.2,166.3,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4043,38.132289845409964,24.32945878197633,112.4,14.477705623261105,0.0,808.5,0,0,0,0,0.0,0.0,0.1,-4.5,2.0,166.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4044,38.132289558264354,24.32945879242024,112.2,14.461974666084583,0.0,808.7,0,0,0,0,0.0,0.0,0.09,-4.0,1.7000000000000002,166.10000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4045,38.13228949079642,24.329458581701612,112.0,14.474784317944204,0.0,808.9,0,0,0,0,0.0,0.0,0.08,-3.0,1.5,166.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4046,8.285378864119864e-262,1.726434819600341e-50,111.9,4916453.561634849,0.0,809.1,0,0,0,0,0.0,0.0,0.02,-5.1000000000000005,1.9000000000000001,166.20000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4047,38.13228969175677,24.329458218081506,111.9,14.513335676648774,0.0,809.3,0,0,0,0,0.0,0.0,0.0,-6.300000000000001,-1.3,166.20000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4048,38.132289672559764,24.3294585065793,111.9,14.490017290716667,0.0,809.5,0,0,0,0,0.0,0.02,0.0,-6.2,-1.8,166.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4049,38.132289786889466,24.32945898072608,111.9,14.459298772279679,0.0,809.7,0,0,0,0,0.0,0.03,0.0,-4.800000000000001,3.1,165.9,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4050,38.132289726111814,24.32945941419734,111.9,14.422640810731563,0.0,809.9,0,0,0,0,0.0,0.02,0.0,-4.6000000000000005,4.3,166.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4052,38.132289529485945,24.329459820126754,111.9,14.381029175443516,0.0,810.3,0,0,0,0,0.0,0.02,0.0,-5.0,2.0,165.9,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4053,38.132289651923614,24.329460098344104,111.9,14.36594014359668,0.0,810.5,0,0,0,0,0.0,0.01,0.0,-4.5,5.1000000000000005,165.8,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4054,38.13228954998503,24.32946017911844,111.9,14.354375366203227,0.0,810.7,0,0,0,0,0.0,0.0,0.0,-4.800000000000001,4.1000000000000005,165.9,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4055,38.132289532171484,24.329459982971244,111.9,14.368590983367092,0.0,810.9,0,0,0,0,0.0,0.0,0.0,-5.1000000000000005,1.8,165.9,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4057,38.13228938929896,24.329460143975076,111.9,14.348701610405627,0.0,811.3,0,0,0,0,0.0,0.01,0.0,-4.1000000000000005,1.0,166.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4058,38.13228933829966,24.329460310489388,111.9,14.333178937528455,0.0,811.5,0,0,0,0,0.0,0.01,0.0,-4.4,-0.5,166.10000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4059,38.132289307726616,24.329460823710953,111.9,14.291950913551096,0.0,811.7,0,0,0,0,0.0,0.02,0.0,-4.3,0.0,166.10000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4060,38.132289430357055,24.32946135956306,111.9,14.257037149884894,0.0,811.9,0,0,0,0,0.0,0.02,0.0,-4.7,4.800000000000001,165.8,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4062,38.13228943630209,24.329461999320497,111.9,14.20805172306022,0.0,812.3,0,0,0,0,0.0,0.0,0.0,-4.7,4.3,165.8,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4063,38.13228942314429,24.329461948135627,111.9,14.211300907814255,0.0,812.5,0,0,0,0,0.0,0.0,0.0,-3.9000000000000004,3.2,166.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4064,38.13228954845593,24.32946178106581,111.9,14.230771726880535,0.0,812.7,0,0,0,0,0.0,0.0,0.0,-4.2,2.4000000000000004,167.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4065,38.13228960002914,24.329461689248767,111.9,14.240561341286783,0.0,812.9,0,0,0,0,0.0,0.0,0.0,-5.300000000000001,1.7000000000000002,168.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4067,38.132289643301654,24.329461322209113,111.9,14.271112225838742,0.0,813.3,0,0,0,0,0.0,0.0,0.0,-6.300000000000001,0.0,168.60000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4068,38.13228961651494,24.329461221799452,111.9,14.277439305599913,0.0,813.5,0,0,0,0,0.0,0.0,0.0,-6.0,-0.2,168.60000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4069,38.13228972896008,24.329461184554212,111.9,14.286226976823594,0.0,813.7,0,0,0,0,0.0,0.0,0.0,-5.7,0.5,168.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4070,38.132289682218214,24.329461186699646,111.9,14.283600846313146,0.0,813.9,0,0,0,0,0.0,0.0,0.02,-6.800000000000001,0.4,168.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4072,38.132289913661644,24.329461086605853,111.60000000000001,14.30350605471049,0.0,814.3,0,0,0,0,0.0,0.0,0.09,-2.1,0.2,168.8,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4073,38.132290089762556,24.329461100861394,111.4,14.311710505577434,0.0,814.5,0,0,0,0,0.01,0.0,0.1,-1.4000000000000001,-2.8000000000000003,168.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4074,38.132290454826844,24.329461236599396,111.2,14.3206313920071,0.0,814.7,0,0,0,0,0.02,0.01,0.1,-3.4000000000000004,-4.4,168.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4075,38.13229096093051,24.32946166258872,111.0,14.31497082722802,0.0,814.9,0,0,0,0,0.03,0.02,0.1,-4.3,-2.4000000000000004,168.20000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4077,38.132292045728654,24.32946254279564,110.60000000000001,14.306407834363966,0.0,815.3,0,0,0,0,0.01,0.01,0.09,-9.3,4.1000000000000005,168.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4078,38.13229222194974,24.329462609728257,110.4,14.310941676355458,0.0,815.5,0,0,0,0,0.0,0.0,0.09,-8.4,2.4000000000000004,168.20000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4079,38.13229219977602,24.329462620803845,110.2,14.308885021316597,0.0,815.7,0,0,0,0,0.0,0.0,0.09,-7.5,1.2000000000000002,168.3,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4080,38.13229202475864,24.329462594950034,110.0,14.30128899781978,0.0,815.9,0,0,0,0,0.0,0.0,0.08,-6.1000000000000005,0.0,168.60000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4082,38.13229187336695,24.329462275392597,109.9,14.317401770932767,0.0,816.3,0,0,0,0,0.0,0.0,0.0,-5.9,-1.8,168.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4083,38.132291862984594,24.329462308314266,109.9,14.314325628728998,0.0,816.5,0,0,0,0,0.0,0.0,0.0,-6.4,-1.0,168.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4084,38.13229194652711,24.32946262988641,109.9,14.29435738154976,0.0,816.7,0,0,0,0,0.0,0.0,0.0,-6.300000000000001,0.0,168.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4085,38.13229194443693,24.32946287971252,109.9,14.27520656074329,0.0,816.9,0,0,0,0,0.0,0.0,0.0,-6.5,0.2,168.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4087,38.13229218040337,24.329463425529227,110.0,14.246588365782783,0.0,817.3,0,0,0,0,0.0,0.0,0.0,-6.6000000000000005,1.2000000000000002,168.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4088,38.13229210288722,24.329463496480326,110.0,14.236935137271,0.0,817.5,0,0,0,0,0.0,0.0,0.0,-6.6000000000000005,0.8,168.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4089,38.132292028489175,24.329463404881068,109.9,14.239821335227779,0.0,817.7,0,0,0,0,0.0,0.0,0.01,-7.0,0.1,168.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4090,38.1322921853204,24.32946360474194,109.9,14.2332328117844,0.0,817.9,0,0,0,0,0.0,0.0,0.07,-7.0,0.5,168.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4092,38.13229233475042,24.3294635390074,109.5,14.246452199224395,0.0,818.3,0,0,0,0,0.0,0.0,0.1,-6.2,0.7000000000000001,168.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4093,38.1322922430014,24.329463306921813,109.30000000000001,14.259046733064931,0.0,818.5,0,0,0,0,0.0,0.0,0.1,-6.800000000000001,0.1,168.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4094,38.132292299119044,24.32946329675014,109.10000000000001,14.26290436208518,0.0,818.7,0,0,0,0,0.0,0.0,0.1,-6.2,-0.30000000000000004,168.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4095,38.132292220652026,24.329463236504353,108.9,14.263174361675258,0.0,818.9,0,0,0,0,0.0,0.0,0.09,-6.2,-0.5,168.70000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4097,38.13229218286193,24.32946321418987,108.5,14.262797299558436,0.0,819.3,0,0,0,0,0.0,0.0,0.09,-2.0,-0.6000000000000001,168.60000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4098,38.13229232504475,24.32946330032217,108.30000000000001,14.264058363975593,0.0,819.5,0,0,0,0,0.0,0.0,0.09,-3.8000000000000003,-0.2,168.60000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4099,38.13229236309187,24.329463252796383,108.2,14.269763680664253,0.0,819.7,0,0,0,0,0.0,0.0,0.03,-7.6000000000000005,-0.5,168.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4100,38.132292165309664,24.32946323189768,108.2,14.260487068442627,0.0,819.9,0,0,0,0,0.0,0.0,0.0,-7.6000000000000005,-0.7000000000000001,168.60000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4102,38.132292047129404,24.32946333800299,108.2,14.245932280172147,0.0,820.3,0,0,0,0,0.0,0.0,0.0,-5.7,0.1,168.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4103,38.13229214547014,24.329463616536223,108.2,14.230145132332582,0.0,820.5,0,0,0,0,0.0,0.0,0.0,-6.0,0.2,168.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4104,38.13229215265723,24.329463816429783,108.2,14.215345526655277,0.0,820.7,0,0,0,0,0.0,0.0,0.0,-6.7,0.8,168.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4105,38.13229239652176,24.329464006979386,108.2,14.214319966725604,0.0,820.9,0,0,0,0,0.0,0.0,0.0,-6.9,0.9,168.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4107,38.13229243693316,24.329463998267087,108.2,14.217214419510782,0.0,821.3,0,0,0,0,0.0,0.0,0.0,-6.9,1.2000000000000002,168.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4108,38.132292366582675,24.329463828561774,108.2,14.226212379564158,0.0,821.5,0,0,0,0,0.0,0.0,0.04,-7.6000000000000005,0.5,168.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4109,38.13229235654302,24.32946358308096,108.0,14.24430404040359,0.0,821.7,0,0,0,0,0.0,0.0,0.08,-6.7,-0.4,168.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4110,38.13229222155575,24.329463504092764,107.80000000000001,14.242876778696429,0.0,821.9,0,0,0,0,0.0,0.0,0.09,-5.2,-0.9,168.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4112,38.132292685483165,24.329463386628614,107.4,14.277371979320476,0.0,822.3,0,0,0,0,0.02,0.0,0.1,-4.2,-5.300000000000001,168.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4113,38.13229341945813,24.329463640549353,107.2,14.298890031907247,0.0,822.5,0,0,0,0,0.03,0.02,0.09,-8.4,-3.8000000000000003,168.20000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4114,38.132293968573165,24.329464333517247,107.0,14.277353802211682,0.0,822.7,0,0,0,0,0.02,0.03,0.1,-11.200000000000001,1.9000000000000001,168.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4115,38.132294160693334,24.329465015072252,106.80000000000001,14.2368812445366,0.0,822.9,0,0,0,0,0.0,0.02,0.09,-9.8,3.8000000000000003,168.10000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4116,5.42672483409013e-156,4.214824649231539e-99,106.5,4916453.561634849,0.0,823.1,0,0,0,0,0.0,0.01,0.09,-8.0,3.0,168.20000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4117,38.13229424002138,24.32946566181043,106.30000000000001,14.192763743873504,0.0,823.3,0,0,0,0,0.0,0.0,0.07,-6.2,1.7000000000000002,168.3,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4118,38.132293977456655,24.32946562320397,106.2,14.180739113800673,0.0,823.5,0,0,0,0,-0.01,0.0,0.01,-5.800000000000001,0.7000000000000001,168.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4119,38.13229374768365,24.329465752157365,106.2,14.158007914144488,0.0,823.7,0,0,0,0,0.0,0.0,0.0,-5.7,0.30000000000000004,168.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4120,38.13229362697204,24.32946590279358,106.10000000000001,14.139833209436286,0.0,823.9,0,0,0,0,0.0,0.0,0.0,-5.800000000000001,0.5,168.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4122,38.13229335524141,24.329465710468863,106.10000000000001,14.138968756432915,0.0,824.3,0,0,0,0,0.0,0.0,0.0,-7.2,-0.2,168.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4123,38.132293321554556,24.329465605485233,106.10000000000001,14.144985953821063,0.0,824.5,0,0,0,0,0.0,0.0,0.0,-7.800000000000001,-2.8000000000000003,168.60000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4124,38.13229334295739,24.32946593838328,106.10000000000001,14.121097296270097,0.0,824.7,0,0,0,0,0.0,0.01,0.0,-8.0,-4.1000000000000005,168.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4125,38.13229333799323,24.329466345042093,106.10000000000001,14.090182880846795,0.0,824.9,0,0,0,0,0.0,0.03,0.0,-7.9,-4.1000000000000005,168.3,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4126,6.180472521557442e-67,-2.325242103169917e-293,106.0,4916453.561634849,0.0,825.1,0,0,0,0,0.0,0.04,0.0,-7.2,-5.0,168.3,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4127,38.132293432217864,24.32946839706813,106.0,13.941349646444129,0.0,825.3,0,0,0,0,0.0,0.06,0.0,-7.2,-3.5,168.0,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4128,38.132293511507235,24.329469973542682,106.0,13.827906555921318,0.0,825.5,0,0,0,0,0.0,0.06,0.0,-7.4,-0.30000000000000004,168.10000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4129,38.13229369757515,24.32947121225112,106.0,13.746297511741934,0.0,825.7,0,0,0,0,0.0,0.06,0.0,-7.300000000000001,0.5,168.20000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4130,38.13229361190821,24.32947260670338,106.0,13.637561091563432,0.0,825.9,0,0,0,0,0.0,0.06,0.0,-7.0,1.0,168.3,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4132,38.132293644836935,24.329474882952745,105.9,13.470826022969488,0.0,826.3,0,0,0,0,0.0,0.03,0.06,-7.5,6.9,168.3,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4133,38.132293808945235,24.329475319952568,105.7,13.448327679635797,0.0,826.5,0,0,0,0,0.0,0.01,0.09,-7.1000000000000005,5.0,168.3,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4134,38.13229375218944,24.32947523333034,105.5,13.451334906012008,0.0,826.7,0,0,0,0,0.0,0.0,0.1,-7.5,2.6,168.20000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4135,38.13229362572567,24.329475268266908,105.30000000000001,13.4412186195907,0.0,826.9,0,0,0,0,0.0,0.0,0.09,-6.9,4.6000000000000005,168.10000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4137,38.132293349484975,24.3294743470578,105.10000000000001,13.492983738660115,0.0,827.3,0,0,0,0,-0.01,-0.02,0.0,-7.7,-0.4,168.3,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4138,38.13229331711303,24.329473960186668,105.10000000000001,13.519754456276672,0.0,827.5,0,0,0,0,0.0,-0.02,0.0,-7.1000000000000005,-0.6000000000000001,168.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4139,38.13229317147359,24.329473633757377,105.10000000000001,13.53541435578196,0.0,827.7,0,0,0,0,0.0,-0.01,0.0,-7.5,2.6,168.20000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4140,38.13229323059798,24.329473147097534,105.10000000000001,13.575041381564187,0.0,827.9,0,0,0,0,0.0,-0.02,0.0,-7.6000000000000005,5.6000000000000005,167.9,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4142,38.132292804164884,24.329471569174668,105.10000000000001,13.667797942636227,0.0,828.3,0,0,0,0,-0.01,-0.04,0.0,-7.6000000000000005,1.1,168.20000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
4143,38.13229265465352,24.329470667045396,105.10000000000001,13.726657767877981,0.0,828.5,0,0,0,0,-0.01,-0.04,0.0,-7.300000000000001,1.4000000000000001,168.20000000000002,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
